ano, estado, municipio, obitos
2020, GO, Bom Jesus de Goiás, 161
2020, GO, Bonfinópolis, 45
2020, GO, Bonópolis, 21
2020, GO, Buriti Alegre, 93
2020, GO, Buriti de Goiás, 13
2020, GO, Cachoeira Alta, 55
2020, GO, Cachoeira Dourada, 49
2020, GO, Caçu, 94
2020, GO, Caiapônia, 97
2020, GO, Caldas Novas, 504
2020, GO, Caldazinha, 20
2020, GO, Campinaçu, 17
2020, GO, Campinorte, 93
2020, GO, Campo Alegre de Goiás, 43
2020, GO, Campo Limpo de Goiás, 39
2020, GO, Campos Belos, 98
2020, GO, Campos Verdes, 31
2020, GO, Carmo do Rio Verde, 57
2020, GO, Catalao, 624
2020, GO, Caturaí, 30
2020, GO, Cavalcante, 46
2020, GO, Ceres, 161
2020, GO, Cezarina, 61
2020, GO, Chapadão do Céu, 37
2020, GO, Cidade Ocidental, 186
2020, GO, Cocalzinho de Goias, 91
2020, GO, Colinas do Sul, 21
2020, GO, Córrego do Ouro, 4
2020, GO, Corumbá de Goiás, 82
2020, GO, Corumbaíba, 48
2020, GO, Cristalina, 251
2020, GO, Cristianópolis, 22
2020, GO, Cromínia, 29
2020, GO, Davinópolis, 15
2020, GO, Divinópolis de Goiás, 34
2020, GO, Edealina, 34
2020, GO, Edéia, 76
2020, GO, Fazenda Nova, 40
2020, GO, Firminópolis, 41
2020, GO, Flores de Goiás, 57
2020, GO, Formosa, 586
2020, GO, Formoso, 37
2020, GO, Goianápolis, 92
2020, GO, Goiandira, 38
2020, GO, Goianésia, 480
2020, GO, Goiânia, 11659
2020, GO, Goianira, 219
2020, GO, Guapó, 76
2020, GO, Guaraíta, 18
2020, GO, Hidrolândia, 130
2020, GO, Hidrolina, 26
2020, GO, Iaciara, 3
2020, GO, Inaciolândia, 45
2020, GO, Indiara, 83
2020, GO, Inhumas, 382
2020, GO, Ipameri, 188
2020, GO, Ipiranga de Goiás, 11
2020, GO, Iporá, 123
2020, GO, Israelândia, 18
2020, GO, Itaguari, 35
2020, GO, Itaguaru, 50
2020, GO, Itapirapuã, 42
2020, GO, Itapuranga, 229
2020, GO, Itauçu, 77
2020, GO, Itumbiara, 631
2020, GO, Jandaia, 55
2020, GO, Jaraguá, 294
2020, GO, Jataí, 242
2020, GO, Jaupaci, 27
2020, GO, Jesúpolis, 18
2020, GO, Leopoldo de Bulhões, 42
2020, GO, Luziânia, 827
2020, GO, Mairipotaba, 14
2020, GO, Mambaí, 32
2020, GO, Mara Rosa, 72
2020, GO, Marzagão, 14
2020, GO, Matrinchã, 18
2020, GO, Maurilândia, 67
2020, GO, Mimoso de Goiás, 2
2020, GO, Minaçu, 200
2020, GO, Mineiros, 417
2020, GO, Moiporá, 9
2020, GO, Monte Alegre de Goiás, 29
2020, GO, Montes Claros de Goiás, 49
2020, GO, Montividiu, 75
2020, GO, Montividiu do Norte, 25
2020, GO, Morrinhos, 321
2020, GO, Morro Agudo de Goiás, 22
2020, GO, Mossâmedes, 29
2020, GO, Mutunópolis, 42
2020, GO, Nazário, 60
2020, GO, Nerópolis, 143
2020, GO, Niquelandia, 245
2020, GO, Nova América, 22
2020, GO, Nova Aurora, 18
2020, GO, Nova Crixás, 68
2020, GO, Nova Gloria, 50
2020, GO, Nova Roma, 11
2020, GO, Nova Veneza, 43
2020, GO, Novo Brasil, 25
2020, GO, Novo Gama, 215
2020, GO, Ouro Verde de Goiás, 31
2020, GO, Ouvidor, 31
2020, GO, Padre Bernardo, 80
2020, GO, Palestina de Goiás, 21
2020, GO, Palmeiras de Goiás, 173
2020, GO, Palminópolis, 30
2020, GO, Paranaiguara, 77
2020, GO, Paraúna, 97
2020, GO, Perolândia, 18
2020, GO, Petrolina de Goiás, 65
2020, GO, Pilar de Goiás, 45
2020, GO, Piracanjuba, 203
2020, GO, Piranhas, 68
2020, GO, Planaltina, 339
2020, GO, Pontalina, 140
2020, GO, Porangatu, 276
2020, GO, Porteirão, 29
2020, GO, Posse, 155
2020, GO, Professor Jamil, 19
2020, GO, Quirinopolis, 261
2020, GO, Rialma, 72
2020, GO, Rianápolis, 26
2020, GO, Rio Quente, 20
2020, GO, Rio Verde, 1268
2020, GO, Rubiataba, 103
2020, GO, Sanclerlândia, 12
2020, GO, Santa Fé de Goiás, 33
2020, GO, Santa Rita do Araguaia, 34
2020, GO, Santa Rita do Novo Destino, 13
2020, GO, Santa Rosa de Goiás, 23
2020, GO, Santa Terezinha de Goiás, 58
2020, GO, Santo Antônio da Barra, 39
2020, GO, Santo Antônio de Goiás, 31
2020, GO, Santo Antônio do Descoberto, 222
2020, GO, São Domingos, 41
2020, GO, São Francisco de Goiás, 35
2020, GO, São João D'aliança, 45
2020, GO, São João da Paraúna, 14
2020, GO, São Luís de Montes Belos, 274
2020, GO, São Luíz do Norte, 26
2020, GO, São Miguel do Araguaia, 150
2020, GO, São Miguel do Passa Quatro, 51
2020, GO, São Simão, 133
2020, GO, Senador Canedo, 575
2020, GO, Serranópolis, 43
2020, GO, Silvânia, 130
2020, GO, Simolândia, 19
2020, GO, Taquaral de Goiás, 33
2020, GO, Teresina de Goiás, 9
2020, GO, Terezópolis de Goiás, 45
2020, GO, Trindade, 677
2020, GO, Trombas, 20
2020, GO, Turvânia, 42
2020, GO, Turvelândia, 33
2020, GO, Uruaçu, 279
2020, GO, Uruana, 62
2020, GO, Urutaí, 20
2020, GO, Valparaíso de Goiás, 406
2020, GO, Varjão, 25
2020, GO, Vianópolis, 107
2020, GO, Vicentinópolis, 57
2020, GO, Vila Propício, 24
2020, GO, Brazabrantes, 9
2020, GO, Buritinópolis, 17
2020, GO, Cachoeira de Goiás, 9
2020, GO, Castelândia, 27
2020, GO, Cumari, 25
2020, GO, Mundo Novo, 31
2020, GO, Pirenópolis, 3
2020, GO, Santa Helena de Goias, 304
2020, GO, São Patrício, 17
2020, GO, Baliza, 5
2020, GO, Cabeceiras, 28
2020, GO, Pires do Rio, 172
2020, GO, Damianópolis, 16
2020, GO, Três Ranchos, 13
2020, GO, Ivolândia, 3
2020, GO, Orizona, 17
2020, GO, Sítio D'abadia, 1
2020, GO, Diorama, 3
2020, GO, Jussara, 1
2020, MA, Açailandia, 555
2020, MA, Alcântara, 47
2020, MA, Alto Alegre do Maranhão, 89
2020, MA, Alto Alegre do Pindare, 70
2020, MA, Alto Parnaíba, 59
2020, MA, Amapá do Maranhão, 17
2020, MA, Amarante do Maranhão, 191
2020, MA, Anajatuba, 82
2020, MA, Anapurus, 49
2020, MA, Apicum-Açu, 44
2020, MA, Arame, 94
2020, MA, Arari, 135
2020, MA, Bacabal, 420
2020, MA, Bacabeira, 32
2020, MA, Bacuri, 83
2020, MA, Barra do Corda, 566
2020, MA, Barreirinhas, 202
2020, MA, Bequimão, 53
2020, MA, Bom Jardim, 128
2020, MA, Bom Jesus das Selvas, 97
2020, MA, Bom Lugar, 43
2020, MA, Brejo de Areia, 26
2020, MA, Buriti, 106
2020, MA, Buriti Bravo, 115
2020, MA, Buriticupu, 89
2020, MA, Buritirana, 87
2020, MA, Cachoeira Grande, 32
2020, MA, Cajari, 58
2020, MA, Campestre do Maranhão, 63
2020, MA, Cândido Mendes, 8
2020, MA, Cantanhede, 50
2020, MA, Carolina, 145
2020, MA, Caxias, 868
2020, MA, Chapadinha, 427
2020, MA, Cidelândia, 56
2020, MA, Codó, 520
2020, MA, Coelho Neto, 241
2020, MA, Colinas, 57
2020, MA, Conceição do Lago-Açu, 60
2020, MA, Coroatá, 277
2020, MA, Cururupu, 57
2020, MA, Dom Pedro, 97
2020, MA, Duque Bacelar, 48
2020, MA, Esperantinópolis, 115
2020, MA, Estreito, 173
2020, MA, Feira Nova do Maranhão, 47
2020, MA, Formosa da Serra Negra, 62
2020, MA, Fortaleza dos Nogueiras, 66
2020, MA, Fortuna, 73
2020, MA, Gonçalves Dias, 84
2020, MA, Governador Edson Lobão, 48
2020, MA, Governador Eugênio Barros, 86
2020, MA, Governador Luiz Rocha, 33
2020, MA, Governador Newton Bello, 5
2020, MA, Governador Nunes Freire, 89
2020, MA, Grajaú, 368
2020, MA, Humberto de Campos, 15
2020, MA, Icatu, 59
2020, MA, Igarapé Grande, 71
2020, MA, Imperatriz, 1580
2020, MA, Itaipava do Grajaú, 50
2020, MA, Itapecuru Mirim, 252
2020, MA, Itinga do Maranhão, 160
2020, MA, Jatobá, 16
2020, MA, João Lisboa, 94
2020, MA, Joselândia, 72
2020, MA, Junco do Maranhão, 21
2020, MA, Lagoa do Mato, 27
2020, MA, Lagoa Grande do Maranhão, 42
2020, MA, Lago da Pedra, 203
2020, MA, Lago dos Rodrigues, 48
2020, MA, Lago Verde, 62
2020, MA, Lajeado Novo, 41
2020, MA, Lima Campos, 52
2020, MA, Magalhães de Almeida, 62
2020, MA, Maracaçumé, 31
2020, MA, Maranhãozinho, 30
2020, MA, Mata Roma, 64
2020, MA, Matões, 102
2020, MA, Matões do Norte, 27
2020, MA, Mirador, 62
2020, MA, Miranda do Norte, 86
2020, MA, Mirinzal, 48
2020, MA, Monção, 94
2020, MA, Montes Altos, 48
2020, MA, Morros, 69
2020, MA, Nova Olinda do Maranhão, 56
2020, MA, Olho D'água das Cunhãs, 67
2020, MA, Olinda Nova do Maranhão, 35
2020, MA, Paço do Lumiar, 316
2020, MA, Palmeirândia, 47
2020, MA, Paraibano, 101
2020, MA, Parnarama, 131
2020, MA, Pedreiras, 221
2020, MA, Pedro do Rosário, 46
2020, MA, Penalva, 52
2020, MA, Peri Mirim, 35
2020, MA, Peritoró, 73
2020, MA, Pio Xii, 86
2020, MA, Porto Franco, 148
2020, MA, Presidente Dutra, 272
2020, MA, Presidente Sarney, 53
2020, MA, Primeira Cruz, 20
2020, MA, Raposa, 58
2020, MA, Riachão, 118
2020, MA, Ribamar Fiquene, 33
2020, MA, Sambaíba, 19
2020, MA, Santa Helena, 96
2020, MA, Santa Inês, 484
2020, MA, Santa Luzia, 235
2020, MA, Santa Luzia do Paruá, 76
2020, MA, Santa Rita, 72
2020, MA, Santo Antônio dos Lopes, 59
2020, MA, São Benedito do Rio Preto, 20
2020, MA, São Domingos do Azeitão, 41
2020, MA, São Domingos do Maranhão, 160
2020, MA, São Francisco do Brejão, 39
2020, MA, São João Batista, 25
2020, MA, São João do Paraíso, 41
2020, MA, São João do Soter, 32
2020, MA, São João dos Patos, 210
2020, MA, São José de Ribamar, 931
2020, MA, São Luís, 6691
2020, MA, São Luís Gonzaga do Maranhão, 76
2020, MA, São Mateus do Maranhão, 181
2020, MA, São Pedro da Água Branca, 41
2020, MA, São Pedro dos Crentes, 27
2020, MA, São Raimundo das Mangabeiras, 112
2020, MA, Satubinha, 19
2020, MA, Senador La Roque, 100
2020, MA, Sítio Novo, 71
2020, MA, Sucupira do Norte, 54
2020, MA, Tasso Fragoso, 44
2020, MA, Trizidela do Vale, 104
2020, MA, Tuntum, 167
2020, MA, Turiaçu, 80
2020, MA, Tutóia, 172
2020, MA, Vargem Grande, 150
2020, MA, Viana, 150
2020, MA, Vitória do Mearim, 130
2020, MA, Vitorino Freire, 135
2020, MA, Araguanã, 36
2020, MA, Bela Vista do Maranhão, 35
2020, MA, Benedito Leite, 19
2020, MA, Igarapé do Meio, 23
2020, MA, Nova Colinas, 23
2020, MA, Pinheiro, 282
2020, MA, Pirapemas, 62
2020, MA, Santo Amaro do Maranhão, 18
2020, MA, São Félix de Balsas, 25
2020, MA, São João do Carú, 39
2020, MA, Tufilândia, 7
2020, MA, Vila Nova dos Martírios, 37
2020, MA, Afonso Cunha, 12
2020, MA, Balsas, 2
2020, MA, Timbiras, 68
2020, MA, Timon, 755
2020, MA, São José dos Basílios, 16
2020, MA, Capinzal do Norte, 19
2020, MA, Lago do Junco, 1
2020, MA, Davinópolis, 20
2020, MA, Santa Quitéria do Maranhão, 27
2020, MA, Poção de Pedras, 27
2020, MA, Cedral, 7
2020, MA, Jenipapo dos Vieiras, 20
2020, MA, Nina Rodrigues, 9
2020, MA, Rosário, 47
2020, MA, Santa Filomena do Maranhão, 4
2020, MA, Bernardo do Mearim, 5
2020, MA, Fernando Falcão, 11
2020, MA, Paulino Neves, 1
2020, MT, Água Boa, 113
2020, MT, Alta Floresta, 302
2020, MT, Alto Garças, 46
2020, MT, Alto Paraguai, 42
2020, MT, Alto Taquari, 38
2020, MT, Apiacás, 29
2020, MT, Araguaiana, 21
2020, MT, Araputanga, 81
2020, MT, Arenápolis, 74
2020, MT, Aripuanã, 94
2020, MT, Barra do Bugres, 138
2020, MT, Barra do Garças, 443
2020, MT, Brasnorte, 76
2020, MT, Cáceres, 650
2020, MT, Campo Novo do Parecis, 111
2020, MT, Campos de Júlio, 22
2020, MT, Campo Verde, 189
2020, MT, Canabrava do Norte, 11
2020, MT, Canarana, 94
2020, MT, Carlinda, 63
2020, MT, Castanheira, 27
2020, MT, Chapada dos Guimarães, 40
2020, MT, Cláudia, 52
2020, MT, Colíder, 246
2020, MT, Colniza, 68
2020, MT, Comodoro, 95
2020, MT, Confresa, 139
2020, MT, Cotriguaçu, 39
2020, MT, Cuiaba, 6470
2020, MT, Denise, 4
2020, MT, Dom Aquino, 12
2020, MT, Feliz Natal, 33
2020, MT, Figueirópolis D'oeste, 13
2020, MT, Glória D'oeste, 28
2020, MT, Guarantã do Norte, 143
2020, MT, Guiratinga, 86
2020, MT, Itanhangá, 23
2020, MT, Itaúba, 6
2020, MT, Itiquira, 58
2020, MT, Jaciara, 146
2020, MT, Jangada, 32
2020, MT, Jauru, 61
2020, MT, Juara, 167
2020, MT, Juína, 279
2020, MT, Juruena, 45
2020, MT, Juscimeira, 67
2020, MT, Lucas do Rio Verde, 313
2020, MT, Marcelândia, 31
2020, MT, Matupá, 80
2020, MT, Mirassol D'oeste, 174
2020, MT, Nobres, 67
2020, MT, Nortelândia, 28
2020, MT, Nossa Senhora do Livramento, 26
2020, MT, Nova Bandeirantes, 42
2020, MT, Nova Canaã do Norte, 59
2020, MT, Nova Lacerda, 12
2020, MT, Nova Monte Verde, 38
2020, MT, Nova Mutum, 113
2020, MT, Nova Ubiratã, 34
2020, MT, Nova Xavantina, 126
2020, MT, Novo Horizonte do Norte, 20
2020, MT, Novo São Joaquim, 31
2020, MT, Paranaíta, 50
2020, MT, Paranatinga, 134
2020, MT, Pedra Preta, 115
2020, MT, Peixoto de Azevedo, 19
2020, MT, Planalto da Serra, 11
2020, MT, Pontes e Lacerda, 164
2020, MT, Porto Alegre do Norte, 35
2020, MT, Poxoréo, 109
2020, MT, Querência, 75
2020, MT, Ribeirão Cascalheira, 44
2020, MT, Rio Branco, 61
2020, MT, Rondonópolis, 1359
2020, MT, Rosário Oeste, 60
2020, MT, Salto do Céu, 16
2020, MT, Santa Carmem, 20
2020, MT, Santa Cruz do Xingu, 12
2020, MT, Santa Terezinha, 27
2020, MT, Santo Afonso, 10
2020, MT, São Félix do Araguaia, 27
2020, MT, São José do Povo, 17
2020, MT, São José dos Quatro Marcos, 118
2020, MT, Sapezal, 40
2020, MT, Sinop, 802
2020, MT, Sorriso, 393
2020, MT, Tangará da Serra, 202
2020, MT, Terra Nova do Norte, 69
2020, MT, Tesouro, 10
2020, MT, Torixoréu, 30
2020, MT, União do Sul, 16
2020, MT, Varzea Grande, 263
2020, MT, Vera, 42
2020, MT, Vila Bela da Santíssima Trindade, 1
2020, MT, Vila Rica, 50
2020, MT, Campinápolis, 19
2020, MT, General Carneiro, 23
2020, MT, Ipiranga do Norte, 12
2020, MT, Luciára, 3
2020, MT, Nova Marilândia, 6
2020, MT, Pontal do Araguaia, 17
2020, MT, Santo Antônio do Leverger, 3
2020, MT, Tabaporã, 21
2020, MT, Novo Mundo, 15
2020, MT, Primavera do Leste, 241
2020, MT, Santa Rita do Trivelato, 4
2020, MT, Tapurah, 9
2020, MT, Bom Jesus do Araguaia, 1
2020, MT, Poconé, 118
2020, MT, Alto Araguaia, 12
2020, MT, Porto dos Gaúchos, 16
2020, MT, Porto Estrela, 12
2020, MT, São José do Rio Claro, 6
2020, MT, Acorizal, 12
2020, MT, Nova Brasilândia, 4
2020, MT, Nova Guarita, 15
2020, MT, Nova Maringá, 1
2020, MS, Água Clara, 63
2020, MS, Alcinópolis, 18
2020, MS, Amambaí, 258
2020, MS, Anastácio, 204
2020, MS, Anaurilândia, 44
2020, MS, Angélica, 75
2020, MS, Antônio João, 66
2020, MS, Aparecida do Taboado, 205
2020, MS, Aquidauana, 370
2020, MS, Aral Moreira, 48
2020, MS, Bataguassu, 105
2020, MS, Batayporã, 68
2020, MS, Bela Vista, 126
2020, MS, Bodoquena, 53
2020, MS, Bonito, 103
2020, MS, Brasilândia, 78
2020, MS, Caarapo, 156
2020, MS, Camapuã, 95
2020, MS, Campo Grande, 6068
2020, MS, Caracol, 34
2020, MS, Cassilândia, 207
2020, MS, Chapadão do Sul, 84
2020, MS, Corguinho, 20
2020, MS, Corumba, 809
2020, MS, Costa Rica, 130
2020, MS, Coxim, 244
2020, MS, Deodápolis, 96
2020, MS, Dois Irmãos do Buriti, 50
2020, MS, Douradina, 41
2020, MS, Dourados, 1445
2020, MS, Eldorado, 57
2020, MS, Fátima do Sul, 163
2020, MS, Figueirão, 11
2020, MS, Glória de Dourados, 68
2020, MS, Guia Lopes da Laguna, 76
2020, MS, Iguatemi, 94
2020, MS, Inocência, 47
2020, MS, Itaporã, 54
2020, MS, Itaquiraí, 120
2020, MS, Ivinhema, 162
2020, MS, Japorã, 39
2020, MS, Jaraguari, 16
2020, MS, Jardim, 177
2020, MS, Jateí, 19
2020, MS, Juti, 51
2020, MS, Ladario, 130
2020, MS, Laguna Carapã, 24
2020, MS, Miranda, 150
2020, MS, Mundo Novo, 120
2020, MS, Naviraí, 289
2020, MS, Nioaque, 60
2020, MS, Nova Alvorada do Sul, 95
2020, MS, Nova Andradina, 259
2020, MS, Novo Horizonte do Sul, 28
2020, MS, Paraíso das Águas, 17
2020, MS, Paranaiba, 319
2020, MS, Pedro Gomes, 63
2020, MS, Ponta Porã, 525
2020, MS, Ribas do Rio Pardo, 100
2020, MS, Rio Brilhante, 180
2020, MS, Rio Negro, 48
2020, MS, Rio Verde de Mato Grosso, 132
2020, MS, Rochedo, 10
2020, MS, Santa Rita do Pardo, 37
2020, MS, São Gabriel do Oeste, 112
2020, MS, Selvíria, 52
2020, MS, Sete Quedas, 66
2020, MS, Sidrolândia, 231
2020, MS, Sonora, 58
2020, MS, Taquarussu, 32
2020, MS, Terenos, 89
2020, MS, Três Lagoas, 717
2020, MS, Vicentina, 34
2020, MS, Coronel Sapucaia, 74
2020, MS, Maracaju, 79
2020, MG, Abaeté, 160
2020, MG, Abre Campo, 79
2020, MG, Acaiaca, 26
2020, MG, Açucena, 63
2020, MG, Água Boa, 60
2020, MG, Águas Formosas, 128
2020, MG, Águas Vermelhas, 45
2020, MG, Aimorés, 62
2020, MG, Aiuruoca, 52
2020, MG, Albertina, 14
2020, MG, Alem Paraiba, 336
2020, MG, Alfenas, 403
2020, MG, Alfredo Vasconcelos, 33
2020, MG, Almenara, 219
2020, MG, Alpercata, 57
2020, MG, Alpinópolis, 127
2020, MG, Alterosa, 89
2020, MG, Alto Caparaó, 35
2020, MG, Alto Jequitibá, 63
2020, MG, Alto Rio Doce, 90
2020, MG, Alvarenga, 37
2020, MG, Alvinópolis, 95
2020, MG, Alvorada de Minas, 19
2020, MG, Amparo da Serra, 50
2020, MG, Andradas, 294
2020, MG, Andrelândia, 99
2020, MG, Angelândia, 32
2020, MG, Antônio Carlos, 76
2020, MG, Antônio Dias, 47
2020, MG, Araçaí, 13
2020, MG, Araçuaí, 255
2020, MG, Araguari, 858
2020, MG, Arantina, 28
2020, MG, Araponga, 34
2020, MG, Araporã, 57
2020, MG, Arapuá, 19
2020, MG, Araújos, 44
2020, MG, Araxa, 748
2020, MG, Arcos, 246
2020, MG, Areado, 85
2020, MG, Arinos, 78
2020, MG, Astolfo Dutra, 101
2020, MG, Ataléia, 74
2020, MG, Augusto de Lima, 30
2020, MG, Baependi, 153
2020, MG, Baldim, 60
2020, MG, Bambuí, 190
2020, MG, Bandeira do Sul, 33
2020, MG, Barao de Cocais, 152
2020, MG, Barão de Monte Alto, 49
2020, MG, Barbacena, 937
2020, MG, Barra Longa, 42
2020, MG, Barroso, 149
2020, MG, Bela Vista de Minas, 46
2020, MG, Belmiro Braga, 12
2020, MG, Belo Horizonte, 18367
2020, MG, Belo Oriente, 152
2020, MG, Belo Vale, 50
2020, MG, Berilo, 55
2020, MG, Berizal, 15
2020, MG, Bertópolis, 14
2020, MG, Betim, 2218
2020, MG, Bias Fortes, 36
2020, MG, Bicas, 136
2020, MG, Biquinhas, 21
2020, MG, Boa Esperança, 302
2020, MG, Bocaina de Minas, 28
2020, MG, Bocaiúva, 257
2020, MG, Bom Despacho, 321
2020, MG, Bom Jardim de Minas, 59
2020, MG, Bom Jesus da Penha, 20
2020, MG, Bom Jesus do Amparo, 29
2020, MG, Bom Jesus do Galho, 98
2020, MG, Bom Repouso, 59
2020, MG, Bom Sucesso, 34
2020, MG, Bonfim, 32
2020, MG, Bonfinópolis de Minas, 37
2020, MG, Bonito de Minas, 32
2020, MG, Borda da Mata, 146
2020, MG, Botelhos, 103
2020, MG, Brasilândia de Minas, 63
2020, MG, Brasília de Minas, 289
2020, MG, Brasopolis, 111
2020, MG, Brás Pires, 40
2020, MG, Brumadinho, 174
2020, MG, Bueno Brandão, 81
2020, MG, Buenópolis, 58
2020, MG, Bugre, 31
2020, MG, Buritis, 124
2020, MG, Buritizeiro, 138
2020, MG, Cabeceira Grande, 37
2020, MG, Cabo Verde, 95
2020, MG, Cachoeira da Prata, 26
2020, MG, Cachoeira de Minas, 48
2020, MG, Cachoeira de Pajeú, 47
2020, MG, Caetanópolis, 76
2020, MG, Caeté, 243
2020, MG, Caiana, 30
2020, MG, Cajuri, 13
2020, MG, Caldas, 93
2020, MG, Camanducaia, 157
2020, MG, Cambuí, 202
2020, MG, Cambuquira, 98
2020, MG, Campanha, 131
2020, MG, Campestre, 142
2020, MG, Campina Verde, 152
2020, MG, Campo Belo, 460
2020, MG, Campo do Meio, 88
2020, MG, Campo Florido, 26
2020, MG, Campos Altos, 67
2020, MG, Campos Gerais, 182
2020, MG, Canaã, 26
2020, MG, Canápolis, 107
2020, MG, Cana Verde, 39
2020, MG, Candeias, 85
2020, MG, Caparaó, 33
2020, MG, Capela Nova, 34
2020, MG, Capelinha, 180
2020, MG, Capetinga, 44
2020, MG, Capim Branco, 51
2020, MG, Capinópolis, 68
2020, MG, Capitão Andrade, 40
2020, MG, Capitão Enéas, 93
2020, MG, Capitólio, 59
2020, MG, Caputira, 44
2020, MG, Caraí, 131
2020, MG, Carandaí, 164
2020, MG, Carangola, 360
2020, MG, Caratinga, 670
2020, MG, Carbonita, 42
2020, MG, Careaçu, 54
2020, MG, Carmésia, 11
2020, MG, Carmo da Cachoeira, 77
2020, MG, Carmo da Mata, 91
2020, MG, Carmo de Minas, 70
2020, MG, Carmo do Cajuru, 137
2020, MG, Carmo do Paranaíba, 214
2020, MG, Carmo do Rio Claro, 128
2020, MG, Carmópolis de Minas, 81
2020, MG, Carneirinho, 52
2020, MG, Carrancas, 39
2020, MG, Carvalhópolis, 31
2020, MG, Carvalhos, 43
2020, MG, Casa Grande, 12
2020, MG, Cassia, 131
2020, MG, Cataguases, 472
2020, MG, Catas Altas, 24
2020, MG, Catas Altas da Noruega, 30
2020, MG, Catuji, 45
2020, MG, Caxambu, 175
2020, MG, Cedro do Abaeté, 15
2020, MG, Central de Minas, 46
2020, MG, Chácara, 23
2020, MG, Chalé, 43
2020, MG, Chapada do Norte, 37
2020, MG, Chapada Gaúcha, 46
2020, MG, Cipotânea, 46
2020, MG, Claraval, 14
2020, MG, Claro dos Poções, 47
2020, MG, Cláudio, 140
2020, MG, Coluna, 51
2020, MG, Comendador Gomes, 15
2020, MG, Comercinho, 33
2020, MG, Conceição da Aparecida, 77
2020, MG, Conceição da Barra de Minas, 22
2020, MG, Conceição das Alagoas, 159
2020, MG, Conceição das Pedras, 15
2020, MG, Conceição de Ipanema, 32
2020, MG, Conceição do Mato Dentro, 110
2020, MG, Conceição do Pará, 33
2020, MG, Conceição do Rio Verde, 121
2020, MG, Conceição dos Ouros, 56
2020, MG, Cônego Marinho, 8
2020, MG, Confins, 39
2020, MG, Congonhal, 63
2020, MG, Congonhas, 288
2020, MG, Congonhas do Norte, 28
2020, MG, Conquista, 60
2020, MG, Conselheiro Lafaiete, 782
2020, MG, Conselheiro Pena, 156
2020, MG, Consolação, 14
2020, MG, Contagem, 3320
2020, MG, Coqueiral, 64
2020, MG, Coração de Jesus, 148
2020, MG, Cordislândia, 26
2020, MG, Corinto, 154
2020, MG, Coroaci, 54
2020, MG, Coromandel, 127
2020, MG, Coronel Fabriciano, 724
2020, MG, Coronel Murta, 66
2020, MG, Coronel Pacheco, 11
2020, MG, Córrego do Bom Jesus, 28
2020, MG, Córrego Fundo, 32
2020, MG, Córrego Novo, 20
2020, MG, Couto de Magalhães de Minas, 22
2020, MG, Crisólita, 15
2020, MG, Cristais, 79
2020, MG, Cristália, 27
2020, MG, Cristiano Otoni, 16
2020, MG, Cristina, 65
2020, MG, Crucilândia, 52
2020, MG, Cruzeiro da Fortaleza, 24
2020, MG, Cruzília, 134
2020, MG, Curral de Dentro, 24
2020, MG, Curvelo, 502
2020, MG, Datas, 39
2020, MG, Delfim Moreira, 52
2020, MG, Delfinópolis, 44
2020, MG, Delta, 34
2020, MG, Descoberto, 53
2020, MG, Desterro de Entre Rios, 51
2020, MG, Desterro do Melo, 18
2020, MG, Diamantina, 233
2020, MG, Diogo de Vasconcelos, 34
2020, MG, Dionísio, 45
2020, MG, Divinésia, 29
2020, MG, Divino, 154
2020, MG, Divino das Laranjeiras, 26
2020, MG, Divinolândia de Minas, 46
2020, MG, Divinopolis, 1246
2020, MG, Divisa Alegre, 38
2020, MG, Divisa Nova, 46
2020, MG, Divisópolis, 53
2020, MG, Dom Cavati, 33
2020, MG, Dom Joaquim, 40
2020, MG, Dom Silvério, 38
2020, MG, Dom Viçoso, 22
2020, MG, Dona Euzébia, 24
2020, MG, Dores de Campos, 72
2020, MG, Dores de Guanhães, 42
2020, MG, Dores do Indaiá, 132
2020, MG, Dores do Turvo, 36
2020, MG, Durandé, 43
2020, MG, Elói Mendes, 164
2020, MG, Engenheiro Navarro, 39
2020, MG, Entre Folhas, 36
2020, MG, Entre Rios de Minas, 105
2020, MG, Ervália, 142
2020, MG, Esmeraldas, 279
2020, MG, Espera Feliz, 166
2020, MG, Espinosa, 192
2020, MG, Espírito Santo do Dourado, 28
2020, MG, Estiva, 72
2020, MG, Estrela Dalva, 15
2020, MG, Estrela do Indaiá, 36
2020, MG, Estrela do Sul, 31
2020, MG, Eugenópolis, 87
2020, MG, Ewbank da Câmara, 28
2020, MG, Extrema, 239
2020, MG, Fama, 15
2020, MG, Faria Lemos, 9
2020, MG, Felício dos Santos, 48
2020, MG, Felisburgo, 56
2020, MG, Fernandes Tourinho, 16
2020, MG, Ferros, 75
2020, MG, Fervedouro, 65
2020, MG, Florestal, 44
2020, MG, Formiga, 514
2020, MG, Formoso, 38
2020, MG, Fortaleza de Minas, 13
2020, MG, Fortuna de Minas, 21
2020, MG, Francisco Badaró, 49
2020, MG, Francisco Dumont, 28
2020, MG, Francisco Sá, 128
2020, MG, Frei Inocêncio, 59
2020, MG, Frei Lagonegro, 19
2020, MG, Fronteira, 91
2020, MG, Fronteira dos Vales, 44
2020, MG, Fruta de Leite, 23
2020, MG, Frutal, 431
2020, MG, Funilândia, 32
2020, MG, Galiléia, 64
2020, MG, Gameleiras, 36
2020, MG, Goiabeira, 29
2020, MG, Gonçalves, 11
2020, MG, Gonzaga, 36
2020, MG, Gouveia, 70
